magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
DRN,5820-14-5704786,75.0,0.0,-75.0
DRN,5985-14-5618739,75.0,0.0,-75.0
MRC,5805-14-5427833,75.0,0.0,-75.0
TLN,5895-01-6935499,74.0,0.0,-74.0
TLN,5895-01-4758630,74.0,0.0,-74.0
BST,5998-14-5649230,75.0,1.0,-74.0
CRL,5998-14-5115509,74.0,0.0,-74.0
BST,7025-01-5858615,74.0,0.0,-74.0
TLN,5805-14-5395175,74.0,0.0,-74.0
BST,5805-14-5899554,74.0,0.0,-74.0
SDR,5965-14-5596464,73.0,0.0,-73.0
BST,7010-14-5931085,73.0,0.0,-73.0
RNS,5805-14-5835247,73.0,0.0,-73.0
MLF,5895-01-5413058,73.0,0.0,-73.0
DRN,5805-14-5395175,73.0,0.0,-73.0
TLN,7025-14-5812058,73.0,0.0,-73.0
BRY,7025-17-1260324,73.0,0.0,-73.0
SDR,5998-14-5709364,73.0,0.0,-73.0
RNS,5998-14-4535515,73.0,0.0,-73.0
MRC,5820-14-5704786,72.0,0.0,-72.0
EVX,5965-14-5596464,72.0,0.0,-72.0
MLF,6130-01-6470900,72.0,0.0,-72.0
TRS,7025-01-7006887,72.0,0.0,-72.0
CFD,5985-01-6170724,72.0,0.0,-72.0
LMV,5895-14-5585816,72.0,0.0,-72.0
TLN,7035-12-4012369,72.0,0.0,-72.0
FVS,5895-01-5001947,71.0,0.0,-71.0
LYO,7025-01-5388114,71.0,0.0,-71.0
PAU,5805-14-5407612,71.0,0.0,-71.0
LLG,5998-14-4636520,71.0,0.0,-71.0
TRS,7025-14-5812058,71.0,0.0,-71.0
ITS,5998-14-5709364,71.0,0.0,-71.0
ITS,5998-20-0085539,71.0,0.0,-71.0
CHG,7025-01-6471719,97.0,26.0,-71.0
MLY,6130-14-5791817,71.0,0.0,-71.0
MSE,5805-14-5797655,71.0,0.0,-71.0
BST,7050-20-0042340,86.0,15.0,-71.0
STY,5805-14-5899554,71.0,0.0,-71.0
MSE,5998-14-5709364,71.0,0.0,-71.0
RNS,5895-01-6312265,71.0,0.0,-71.0
MDM,5998-14-4746028,73.0,3.0,-70.0
AVD,5805-14-5649505,70.0,0.0,-70.0
TLN,5810-14-5872748,70.0,0.0,-70.0
DRN,5820-14-5720073,70.0,0.0,-70.0
MLF,7025-14-5818317,70.0,0.0,-70.0
RNS,5805-14-5427833,70.0,0.0,-70.0
TRS,7025-01-6295560,70.0,0.0,-70.0
TLN,5805-14-4665560,70.0,0.0,-70.0
RNS,7025-14-5947569,70.0,0.0,-70.0
LLG,5998-14-5416052,70.0,0.0,-70.0
LYO,6130-14-5648974,70.0,0.0,-70.0
MRC,7025-01-5455184,73.0,3.0,-70.0
MSE,5895-01-5555276,70.0,0.0,-70.0
CFD,7025-01-6471720,70.0,0.0,-70.0
BST,5820-99-9596146,164.0,94.0,-70.0
BSN,5895-01-6412003,70.0,0.0,-70.0
BST,7050-14-5714044,75.0,6.0,-69.0
NMS,7025-01-6471720,69.0,0.0,-69.0
STG,7010-14-5926783,69.0,0.0,-69.0
CHN,7025-01-6471720,69.0,0.0,-69.0
MRC,5805-14-5649505,71.0,2.0,-69.0
TLN,7021-14-6009040,69.0,0.0,-69.0
CRL,7025-01-6471720,68.0,0.0,-68.0
LMV,5895-14-5637548,68.0,0.0,-68.0
TLN,5998-14-4636517,68.0,0.0,-68.0
CRL,7025-15-0010786,68.0,0.0,-68.0
SRS,7025-01-6429663,68.0,0.0,-68.0
LLG,7010-14-6035260,68.0,0.0,-68.0
CGC,5805-14-5407612,68.0,0.0,-68.0
PAU,5895-01-6312265,88.0,20.0,-68.0
BCE,6130-14-5648974,69.0,1.0,-68.0
MLF,7025-01-6584614,67.0,0.0,-67.0
BST,7035-14-5614031,67.0,0.0,-67.0
CRL,7025-01-6471719,67.0,0.0,-67.0
BST,7021-01-7170469,67.0,0.0,-67.0
TRS,5805-14-5649505,67.0,0.0,-67.0
LLE,5820-14-5704107,67.0,0.0,-67.0
BST,5975-01-6429653,82.0,15.0,-67.0
BST,5895-01-6692703,67.0,0.0,-67.0
MDM,5998-14-5709364,69.0,2.0,-67.0
TRS,5998-14-4252190,67.0,0.0,-67.0
TLN,7025-01-7017005,66.0,0.0,-66.0
LLE,5805-14-5883097,66.0,0.0,-66.0
MTY,5805-14-5395175,66.0,0.0,-66.0
EVX,5820-14-5704107,66.0,0.0,-66.0
VLY,5998-14-4472694,66.0,0.0,-66.0
LYO,5805-14-5649505,66.0,0.0,-66.0
BST,5805-14-5933377,66.0,0.0,-66.0
NCY,7010-14-5926757,66.0,0.0,-66.0
TLE,7025-01-6471719,66.0,0.0,-66.0
ITS,5998-20-0085538,66.0,0.0,-66.0
ITS,5820-14-5875891,66.0,0.0,-66.0
STY,6130-14-5977750,66.0,0.0,-66.0
VLY,5805-14-5933377,66.0,0.0,-66.0
BRY,5998-14-5709364,66.0,0.0,-66.0
LLG,7025-15-0026042,65.0,0.0,-65.0
BSN,5805-14-5649505,65.0,0.0,-65.0
VLY,5998-14-5115514,65.0,0.0,-65.0
CGC,5895-01-6069771,65.0,0.0,-65.0
CFD,5805-14-5899554,65.0,0.0,-65.0
MLF,5805-14-5395175,65.0,0.0,-65.0
TLN,5895-14-5648877,65.0,0.0,-65.0
CRL,5998-01-6208318,65.0,0.0,-65.0
CGC,5998-14-5216512,66.0,1.0,-65.0
VCS,7025-15-0162514,65.0,0.0,-65.0
LMV,5998-14-5709364,65.0,0.0,-65.0
BST,5998-14-5223323,65.0,0.0,-65.0
MDM,5998-14-5115509,70.0,5.0,-65.0
MRC,9030-DI-1022013,65.0,0.0,-65.0
MLF,7025-14-5947569,65.0,0.0,-65.0
BST,7025-14-5714152,72.0,7.0,-65.0
CRL,5998-14-5149581,64.0,0.0,-64.0
PAU,6030-01-5849988,65.0,1.0,-64.0
AVD,5805-14-5407613,64.0,0.0,-64.0
TRS,5805-14-5216513,64.0,0.0,-64.0
BST,5805-01-6312047,64.0,0.0,-64.0
MDM,5998-20-0085539,64.0,0.0,-64.0
BST,5998-14-5596908,64.0,0.0,-64.0
BST,5895-14-5713812,68.0,4.0,-64.0
BST,5895-01-6589391,85.0,21.0,-64.0
LYO,7025-15-0168475,64.0,0.0,-64.0
LLG,5998-14-4536850,64.0,0.0,-64.0
VCS,7025-01-5388114,64.0,0.0,-64.0
BST,7025-01-6245571,64.0,0.0,-64.0
SDR,7025-01-4976237,63.0,0.0,-63.0
LLE,9080-DI-0102021,63.0,0.0,-63.0
CGC,5805-14-5395175,63.0,0.0,-63.0
RNS,7025-20-0021333,63.0,0.0,-63.0
BST,6130-01-5965636,63.0,0.0,-63.0
TRS,5998-14-4535521,63.0,0.0,-63.0
BST,7025-14-5942717,63.0,0.0,-63.0
CHN,5895-01-6312265,63.0,0.0,-63.0
MRC,6130-14-5648974,67.0,4.0,-63.0
RNS,7010-14-5933477,63.0,0.0,-63.0
TLN,5998-14-5890370,63.0,0.0,-63.0
CRL,DIRI-14-0003330,63.0,0.0,-63.0
BRY,6130-14-5648974,63.0,0.0,-63.0
RNS,5810-14-5860296,63.0,0.0,-63.0
MSE,7025-01-6471720,63.0,0.0,-63.0
ITS,5365-14-4723202,63.0,0.0,-63.0
AVD,7025-01-6295560,62.0,0.0,-62.0
TRS,5895-14-5606807,62.0,0.0,-62.0
ITS,5895-14-5606807,62.0,0.0,-62.0
BCE,7025-01-6471719,62.0,0.0,-62.0
BST,5805-14-5795343,63.0,1.0,-62.0
LLG,5998-14-4536847,62.0,0.0,-62.0
TLE,5810-14-5860296,62.0,0.0,-62.0
SRS,7025-14-5925178,62.0,0.0,-62.0
LLG,5805-14-5407612,62.0,0.0,-62.0
MRC,5985-14-5618739,62.0,0.0,-62.0
MLF,6130-01-6798090,62.0,0.0,-62.0
TLE,5895-01-6589391,62.0,0.0,-62.0
TLN,9030-DI-1132016,62.0,0.0,-62.0
NCY,5820-14-5704107,62.0,0.0,-62.0
TLN,9080-DI-0392021,62.0,0.0,-62.0
TLN,5895-01-6906682,62.0,0.0,-62.0
NCY,5998-14-5812746,62.0,0.0,-62.0
STY,7025-01-6471720,62.0,0.0,-62.0
CNSO,7025-01-6471720,84.0,22.0,-62.0
LLG,5998-25-1497845,61.0,0.0,-61.0
LLG,7025-01-5455184,61.0,0.0,-61.0
PAU,7050-14-5822576,62.0,1.0,-61.0
CGC,7050-20-0042340,62.0,1.0,-61.0
MRC,5998-14-5149581,67.0,6.0,-61.0
LLG,5998-14-5126208,61.0,0.0,-61.0
SRS,7025-14-5947572,61.0,0.0,-61.0
TLN,7021-01-7170469,60.0,0.0,-60.0
TLE,5820-14-5877639,60.0,0.0,-60.0
ITS,5985-14-4716127,60.0,0.0,-60.0
RNS,5915-14-5440270,60.0,0.0,-60.0
TLE,7025-14-5812058,60.0,0.0,-60.0
BSN,7050-20-0042340,60.0,0.0,-60.0
BCE,5805-14-5694774,60.0,0.0,-60.0
LYO,5805-14-5427833,60.0,0.0,-60.0
BST,7035-12-4012369,62.0,2.0,-60.0
TLN,5820-14-5699765,60.0,0.0,-60.0
CNSO,7025-01-6533455,71.0,11.0,-60.0
BST,5895-14-5818581,60.0,0.0,-60.0
ANTACL,7025-01-6471720,63.0,3.0,-60.0
CNSO,5820-14-5875891,61.0,1.0,-60.0
CHN,7025-01-6305849,60.0,0.0,-60.0
LLG,5998-14-5416049,59.0,0.0,-59.0
MTY,5805-14-5899554,59.0,0.0,-59.0
ITS,5805-14-5649505,59.0,0.0,-59.0
TLN,5895-01-6692703,59.0,0.0,-59.0
SRS,5895-01-6659304,59.0,0.0,-59.0
MDM,5998-14-5812746,60.0,1.0,-59.0
BCE,5805-14-5407612,59.0,0.0,-59.0
TLN,5998-14-4536854,59.0,0.0,-59.0
BST,5895-14-5854233,59.0,0.0,-59.0
NMS,7025-15-0137638,59.0,0.0,-59.0
RNS,7050-01-6861556,59.0,0.0,-59.0
ITS,5998-01-5108959,58.0,0.0,-58.0
BCE,7025-01-5388114,58.0,0.0,-58.0
VLY,5810-14-5217216,58.0,0.0,-58.0
BST,7025-14-5812058,72.0,14.0,-58.0
TLE,5985-01-6927800,58.0,0.0,-58.0
LMV,5998-01-5108959,58.0,0.0,-58.0
LLG,5998-58-0013348,58.0,0.0,-58.0
LLG,5998-14-4535520,58.0,0.0,-58.0
BRY,5820-14-5993790,58.0,0.0,-58.0
BST,5895-14-5854238,58.0,0.0,-58.0
CFD,5805-14-5395175,58.0,0.0,-58.0
LLE,5805-14-5649508,57.0,0.0,-57.0
SRS,7025-14-5947957,57.0,0.0,-57.0
RNS,5895-01-6919230,57.0,0.0,-57.0
MDM,5820-14-5699765,57.0,0.0,-57.0
TLN,7025-14-5953887,57.0,0.0,-57.0
TLN,5930-01-6692243,57.0,0.0,-57.0
PAU,7025-15-0137638,66.0,9.0,-57.0
BST,7025-14-5223325,57.0,0.0,-57.0
TLN,7025-14-5947967,57.0,0.0,-57.0
NCY,5805-14-5407613,57.0,0.0,-57.0
RNS,7025-01-5259491,57.0,0.0,-57.0
TLN,7025-17-1254851,57.0,0.0,-57.0
MLF,5998-01-6108944,57.0,0.0,-57.0
VCS,7025-01-6471720,57.0,0.0,-57.0
BRY,7025-01-6471720,57.0,0.0,-57.0
CGC,7025-01-7004218,56.0,0.0,-56.0
ITS,5985-14-4724574,56.0,0.0,-56.0
NMS,5805-14-5407612,56.0,0.0,-56.0
CHG,5895-01-6312265,56.0,0.0,-56.0
CHG,7025-14-5953534,56.0,0.0,-56.0
CGC,5998-14-5649251,60.0,4.0,-56.0
ITS,5998-14-5115509,56.0,0.0,-56.0
CRL,7025-01-5455184,56.0,0.0,-56.0
MRC,5895-01-6108969,56.0,0.0,-56.0
DRN,5805-14-5407612,56.0,0.0,-56.0
NCY,7050-20-0042340,56.0,0.0,-56.0
TLN,5975-14-5882845,56.0,0.0,-56.0
TLN,5895-01-5413058,55.0,0.0,-55.0
TLN,9030-DI-0012014,55.0,0.0,-55.0
BLD,5805-14-5407612,55.0,0.0,-55.0
MDM,5895-14-5606807,57.0,2.0,-55.0
CRL,5998-33-2035417,55.0,0.0,-55.0
AVD,5895-01-6412003,55.0,0.0,-55.0
TLE,5998-14-5649230,55.0,0.0,-55.0
VCS,5930-15-0140306,55.0,0.0,-55.0
TLE,5998-14-5649251,55.0,0.0,-55.0
MRC,7025-14-6034146,55.0,0.0,-55.0
TLN,7025-01-6913044,55.0,0.0,-55.0
BST,7025-14-5936312,55.0,0.0,-55.0
BCE,7025-01-6471720,54.0,0.0,-54.0
LLG,7025-01-6471719,54.0,0.0,-54.0
MLF,5895-14-5892204,54.0,0.0,-54.0
TLN,5998-14-5649253,54.0,0.0,-54.0
TLN,5805-01-6721744,54.0,0.0,-54.0
BLD,5975-14-5882845,54.0,0.0,-54.0
VLY,5998-14-5115509,54.0,0.0,-54.0
TLE,5805-14-5395177,54.0,0.0,-54.0
MLF,5975-14-5882845,54.0,0.0,-54.0
CGC,5810-14-5860296,58.0,4.0,-54.0
TRS,5998-14-5812746,54.0,0.0,-54.0
BST,5810-14-5860295,57.0,3.0,-54.0
ITS,7025-14-5812058,54.0,0.0,-54.0
SRS,7025-14-6034146,53.0,0.0,-53.0
BSN,7025-01-6471720,53.0,0.0,-53.0
BSN,5895-01-6589391,53.0,0.0,-53.0
NCY,5895-01-5555276,53.0,0.0,-53.0
LLE,5895-01-6412003,53.0,0.0,-53.0
LMV,5998-14-5115539,53.0,0.0,-53.0
BCE,6130-14-5650944,53.0,0.0,-53.0
CRL,5998-14-5115539,53.0,0.0,-53.0
TLE,7025-01-6667665,53.0,0.0,-53.0
TLN,9010-DI-0012022,53.0,0.0,-53.0
AVD,5820-99-7095188,53.0,0.0,-53.0
RNS,5895-01-6692703,53.0,0.0,-53.0
TLN,7025-01-6525478,53.0,0.0,-53.0
LYO,5805-14-5899554,53.0,0.0,-53.0
BST,7010-14-5933477,56.0,3.0,-53.0
STG,5805-14-5395175,53.0,0.0,-53.0
LLG,5895-58-0014096,53.0,0.0,-53.0
LMV,5998-14-5812746,53.0,0.0,-53.0
BST,5998-14-5223329,52.0,0.0,-52.0
MRC,7025-01-6305849,55.0,3.0,-52.0
MRC,7025-01-6667665,53.0,1.0,-52.0
TLE,7490-01-6289942,52.0,0.0,-52.0
RNS,5805-14-5395176,52.0,0.0,-52.0
DRN,5805-14-5899554,52.0,0.0,-52.0
MRC,7010-14-5926783,52.0,0.0,-52.0
MLF,5805-14-5798784,52.0,0.0,-52.0
MLF,5810-01-6791343,52.0,0.0,-52.0
CHN,5820-14-5720073,52.0,0.0,-52.0
BST,5820-14-5993737,52.0,0.0,-52.0
SRS,7035-14-5954016,52.0,0.0,-52.0
TRS,5998-14-5115539,52.0,0.0,-52.0
ANTACL,5895-01-6312265,52.0,0.0,-52.0
RNS,7025-14-5953887,52.0,0.0,-52.0
TRS,5810-14-5860296,51.0,0.0,-51.0
CGC,7025-01-7006887,56.0,5.0,-51.0
MRC,7025-15-0137638,61.0,10.0,-51.0
SRS,7025-14-5947604,51.0,0.0,-51.0
AVD,5820-14-5699765,51.0,0.0,-51.0
MDM,5895-20-0078044,52.0,1.0,-51.0
LLE,7025-01-6145572,51.0,0.0,-51.0
TLN,7021-14-5732755,51.0,0.0,-51.0
LLG,6130-14-4535528,51.0,0.0,-51.0
RNS,5810-14-5872748,51.0,0.0,-51.0
BST,6130-14-5648974,51.0,0.0,-51.0
RNS,5895-01-7022542,51.0,0.0,-51.0
MSE,5810-14-5860296,51.0,0.0,-51.0
MDM,5998-20-0085537,52.0,1.0,-51.0
BST,9080-DI-01320212,50.0,0.0,-50.0
BST,7025-01-7016891,73.0,23.0,-50.0
ITS,7025-01-6691110,50.0,0.0,-50.0
BRY,7025-01-6471719,50.0,0.0,-50.0
TLN,5895-01-6589391,50.0,0.0,-50.0
TLN,9010-DI-1022014,50.0,0.0,-50.0
LLG,5998-14-5936131,50.0,0.0,-50.0
EVX,5998-14-5115514,50.0,0.0,-50.0
BLD,9080-DI-0392021,50.0,0.0,-50.0
TRS,5998-14-4491642,50.0,0.0,-50.0
RNS,5805-14-5895428,50.0,0.0,-50.0
LLE,7025-01-5645022,50.0,0.0,-50.0
MLY,5895-01-6412003,50.0,0.0,-50.0
LLE,5915-14-5440270,50.0,0.0,-50.0
SRS,7025-14-5947967,50.0,0.0,-50.0
TRS,5998-14-4491646,50.0,0.0,-50.0
RNS,9040-DI-0012023,50.0,0.0,-50.0
RNS,7025-14-5893613,50.0,0.0,-50.0
TRS,5998-14-4491645,50.0,0.0,-50.0
RNS,7025-01-5746332,50.0,0.0,-50.0
MRC,7050-20-0042340,51.0,1.0,-50.0
VCS,5820-14-5993737,50.0,0.0,-50.0
MDM,7025-14-5959554,50.0,0.0,-50.0
TLE,7025-01-6886259,50.0,0.0,-50.0
LMV,7021-14-5884754,50.0,0.0,-50.0
BST,6130-14-5797008,52.0,2.0,-50.0
CRL,5998-14-4746028,49.0,0.0,-49.0
BSN,5805-14-5899554,49.0,0.0,-49.0
TLE,5805-14-5795343,49.0,0.0,-49.0
MDM,7010-14-5954173,49.0,0.0,-49.0
BST,7025-14-5941616,49.0,0.0,-49.0
TLN,5810-14-5872750,49.0,0.0,-49.0
NCY,5998-01-5108959,49.0,0.0,-49.0
BST,7035-01-6795875,49.0,0.0,-49.0
TRS,5998-14-4491644,49.0,0.0,-49.0
LLE,5895-01-6692703,49.0,0.0,-49.0
RNS,5895-14-5818581,49.0,0.0,-49.0
BST,5965-14-5223342,49.0,0.0,-49.0
LMV,5805-01-6721744,49.0,0.0,-49.0
NMS,7025-01-5388114,49.0,0.0,-49.0
LLG,5998-14-4673110,49.0,0.0,-49.0
DRN,5820-14-5697607,49.0,0.0,-49.0
TRS,5998-14-4491641,49.0,0.0,-49.0
AVD,7025-01-6305849,49.0,0.0,-49.0
TLE,5998-01-5108959,49.0,0.0,-49.0
CHG,5805-14-5649505,50.0,2.0,-48.0
STY,9080-DI-0042019,48.0,0.0,-48.0
LMV,7025-01-7016891,48.0,0.0,-48.0
MRC,5998-14-5648968,53.0,5.0,-48.0
BST,7010-14-5933435,48.0,0.0,-48.0
MSE,7035-01-6773252,48.0,0.0,-48.0
DOU,5998-01-5108959,48.0,0.0,-48.0
CRL,6130-01-6813520,48.0,0.0,-48.0
TLN,5998-14-5271249,48.0,0.0,-48.0
BRY,7050-20-0042340,48.0,0.0,-48.0
EVX,5805-14-5427833,48.0,0.0,-48.0
ITS,5998-14-5149581,48.0,0.0,-48.0
CHN,5998-14-5649230,48.0,0.0,-48.0
BST,5998-01-5108959,48.0,0.0,-48.0
TLN,6130-01-6846037,48.0,0.0,-48.0
BLD,7025-01-6013219,48.0,0.0,-48.0
BSN,5998-14-4535521,48.0,0.0,-48.0
STG,5985-01-6254231,48.0,0.0,-48.0
BST,5998-14-5223334,48.0,0.0,-48.0
LYO,7025-01-6667665,47.0,0.0,-47.0
RNS,7035-12-4012369,47.0,0.0,-47.0
CRL,5965-14-5596464,47.0,0.0,-47.0
AVD,7050-20-0042340,47.0,0.0,-47.0
LLG,6030-01-6613575,47.0,0.0,-47.0
MDM,5998-14-5149583,53.0,6.0,-47.0
BST,5998-14-5812746,47.0,0.0,-47.0
MRC,5895-01-6590453,57.0,10.0,-47.0
AVD,5895-01-6073450,47.0,0.0,-47.0
CHN,5805-14-5427833,47.0,0.0,-47.0
STY,7025-01-5455184,47.0,0.0,-47.0
BLD,7010-14-5982928,47.0,0.0,-47.0
CHG,6130-14-4491648,47.0,0.0,-47.0
VLY,5820-14-5996176,47.0,0.0,-47.0
MSE,7025-01-6659124,47.0,0.0,-47.0
TLN,5895-01-6590453,46.0,0.0,-46.0
LLG,5998-14-5907669,46.0,0.0,-46.0
TLN,9020-DI-1072016,46.0,0.0,-46.0
TLN,7025-01-6822886,46.0,0.0,-46.0
BST,7025-14-5849743,47.0,1.0,-46.0
ITS,5895-58-0014097,46.0,0.0,-46.0
CNSO,9030-DI-1012015,50.0,4.0,-46.0
TLN,5999-14-5416056,46.0,0.0,-46.0
BST,5998-01-6590122,46.0,0.0,-46.0
TLN,7050-14-5857263,46.0,0.0,-46.0
LYO,7025-01-6471719,46.0,0.0,-46.0
CHN,7050-20-0042340,46.0,0.0,-46.0
BCE,7025-01-6295560,46.0,0.0,-46.0
STY,6130-14-5983672,46.0,0.0,-46.0
TLN,6130-01-6594359,46.0,0.0,-46.0
TLN,7025-01-6917783,46.0,0.0,-46.0
TLN,7025-14-5942717,46.0,0.0,-46.0
LLG,5998-14-4761902,46.0,0.0,-46.0
BLD,5895-14-5818581,49.0,3.0,-46.0
LMV,5810-14-5872748,46.0,0.0,-46.0
TLN,6030-01-6163762,46.0,0.0,-46.0
MRC,5998-14-5216512,48.0,2.0,-46.0
LMV,5895-14-5606807,46.0,0.0,-46.0
SRS,7025-14-6063400,45.0,0.0,-45.0
TLN,5998-14-5649251,45.0,0.0,-45.0
TLN,7025-01-5858615,45.0,0.0,-45.0
VLY,5895-14-5854205,45.0,0.0,-45.0
TRS,5998-14-5115509,45.0,0.0,-45.0
CHN,5805-14-5395177,45.0,0.0,-45.0
MLF,7010-14-5783675,45.0,0.0,-45.0
TLE,5820-99-7095188,45.0,0.0,-45.0
BST,5998-14-5223326,45.0,0.0,-45.0
BRY,7050-14-5822576,45.0,0.0,-45.0
ITS,7010-14-5926757,45.0,0.0,-45.0
NMS,6030-01-5849988,45.0,0.0,-45.0
TLN,5805-14-5740586,45.0,0.0,-45.0
RNS,7025-01-5455184,45.0,0.0,-45.0
BST,5998-14-5649253,47.0,2.0,-45.0
STG,5965-14-5596464,45.0,0.0,-45.0
STG,5985-01-3534943,45.0,0.0,-45.0
LMV,5810-14-5872750,45.0,0.0,-45.0
BCE,5895-01-6038918,44.0,0.0,-44.0
MDM,5810-14-5860296,48.0,4.0,-44.0
RNS,9010-DI-1012016,44.0,0.0,-44.0
CGC,7025-01-6519677,46.0,2.0,-44.0
MRC,5895-01-5555276,44.0,0.0,-44.0
TRS,5998-14-5649251,44.0,0.0,-44.0
LLG,5998-14-5812746,44.0,0.0,-44.0
STG,7025-01-6519677,44.0,0.0,-44.0
TRS,DIRI-14-0004773,44.0,0.0,-44.0
TLN,7490-01-6289942,44.0,0.0,-44.0
BST,5998-14-5223335,44.0,0.0,-44.0
BST,7025-01-6245286,44.0,0.0,-44.0
RNS,5810-14-5872750,44.0,0.0,-44.0
ITS,5998-14-5115539,44.0,0.0,-44.0
TLN,7025-15-0137638,44.0,0.0,-44.0
RNS,7025-01-7017005,44.0,0.0,-44.0
MDM,7010-14-5926757,44.0,0.0,-44.0
MSE,5805-14-5427833,44.0,0.0,-44.0
MRC,5998-14-5890370,46.0,2.0,-44.0
MRC,7025-01-4976237,44.0,0.0,-44.0
BST,5998-14-5223336,44.0,0.0,-44.0
CHN,7025-01-6471719,44.0,0.0,-44.0
NCY,5895-58-0014097,44.0,0.0,-44.0
LLG,5998-14-4569075,44.0,0.0,-44.0
RNS,5805-14-5899554,44.0,0.0,-44.0
MDM,5895-14-4839707,44.0,0.0,-44.0
LLG,5998-14-5416054,44.0,0.0,-44.0
EVX,5998-14-5149581,43.0,0.0,-43.0
BST,5998-14-4852177,43.0,0.0,-43.0
LMV,5999-14-5416056,43.0,0.0,-43.0
ITS,5998-14-5115538,43.0,0.0,-43.0
LYO,7025-01-6712573,43.0,0.0,-43.0
LLG,5998-14-5660308,43.0,0.0,-43.0
TLE,5895-01-5555276,43.0,0.0,-43.0
TLN,5835-12-4150504,43.0,0.0,-43.0
BLD,5820-14-5875037,43.0,0.0,-43.0
BST,7050-14-5822576,43.0,0.0,-43.0
TRS,5895-01-6548907,43.0,0.0,-43.0
TLN,5998-01-5863401,43.0,0.0,-43.0
MSE,7025-01-6822886,43.0,0.0,-43.0
CGC,5930-01-6692243,43.0,0.0,-43.0
TLN,7035-14-5885006,43.0,0.0,-43.0
NCY,7025-15-0168476,43.0,0.0,-43.0
LMV,5998-14-4535521,43.0,0.0,-43.0
NMS,7025-15-0162514,43.0,0.0,-43.0
NCY,7025-14-5812058,43.0,0.0,-43.0
BCE,5805-14-5649505,42.0,0.0,-42.0
SRS,7025-01-6668005,42.0,0.0,-42.0
MRC,5895-01-4758630,42.0,0.0,-42.0
CFD,7025-01-6471719,42.0,0.0,-42.0
TLE,5895-58-0014097,42.0,0.0,-42.0
CGC,6130-14-5650944,42.0,0.0,-42.0
TRS,5998-20-0085539,42.0,0.0,-42.0
RNS,7025-15-0010786,42.0,0.0,-42.0
BST,9080-DI-0392021,45.0,3.0,-42.0
MRC,5998-14-5115514,43.0,1.0,-42.0
BST,7010-01-6791538,42.0,0.0,-42.0
TLE,7025-01-6720552,42.0,0.0,-42.0
CGC,9010-DI-1012016,42.0,0.0,-42.0
TRS,5805-14-5883097,42.0,0.0,-42.0
MSE,5895-15-1894669,42.0,0.0,-42.0
TLN,5895-01-6919230,42.0,0.0,-42.0
CHN,7025-01-7006887,42.0,0.0,-42.0
TLN,5805-14-5895428,42.0,0.0,-42.0
BSN,7025-14-5812058,42.0,0.0,-42.0
DRN,6030-01-4858177,42.0,0.0,-42.0
CFD,5805-14-5407613,42.0,0.0,-42.0
STG,5985-99-6209816,42.0,0.0,-42.0
MDM,5998-14-5115539,46.0,4.0,-42.0
BST,7025-01-6763601,42.0,0.0,-42.0
SRS,5998-01-6136771,42.0,0.0,-42.0
DRN,5895-14-5469292,42.0,0.0,-42.0
VLY,5998-14-5149581,42.0,0.0,-42.0
TLE,5895-01-6692703,42.0,0.0,-42.0
CFD,5895-15-1894669,41.0,0.0,-41.0
NCY,5895-01-6412003,41.0,0.0,-41.0
SRS,7025-01-6553074,41.0,0.0,-41.0
MSE,7025-01-6336396,41.0,0.0,-41.0
LMV,5998-14-4535518,41.0,0.0,-41.0
MLY,7025-01-6471720,41.0,0.0,-41.0
MRC,5998-14-4535521,42.0,1.0,-41.0
TRS,5998-20-0085537,41.0,0.0,-41.0
STG,7050-14-5822576,41.0,0.0,-41.0
TLN,5805-14-5883097,41.0,0.0,-41.0
TRS,5895-20-0078044,41.0,0.0,-41.0
TLE,5895-14-5377196,41.0,0.0,-41.0
SZA,5998-14-5216512,41.0,0.0,-41.0
RNS,7025-01-7006887,41.0,0.0,-41.0
LLE,7025-14-5849743,41.0,0.0,-41.0
TLN,7021-14-5416289,41.0,0.0,-41.0
BST,5825-64-0000616,46.0,5.0,-41.0
BSN,5998-14-5649251,41.0,0.0,-41.0
TLN,5895-14-5866357,41.0,0.0,-41.0
MRC,7025-14-5893613,41.0,0.0,-41.0
BST,7010-14-5477335,41.0,0.0,-41.0
BST,7025-01-6735508,41.0,0.0,-41.0
TLN,5895-01-5716701,41.0,0.0,-41.0
LLG,5998-14-5906143,41.0,0.0,-41.0
NCY,7025-01-6295560,41.0,0.0,-41.0
TRS,5998-14-4535518,41.0,0.0,-41.0
BST,5998-14-5223327,41.0,0.0,-41.0
TLN,7035-14-5914936,41.0,0.0,-41.0
MRC,9080-DI-0392021,41.0,0.0,-41.0
TLN,7035-15-0231142,41.0,0.0,-41.0
BRY,7010-14-5931081,40.0,0.0,-40.0
CRL,6030-01-4682070,40.0,0.0,-40.0
SZA,5895-01-6589391,40.0,0.0,-40.0
NMS,6130-14-5797008,40.0,0.0,-40.0
LYO,9080-DI-01320212,40.0,0.0,-40.0
BRY,5805-14-5407612,40.0,0.0,-40.0
VLY,5975-14-5882845,40.0,0.0,-40.0
TLN,6130-14-5650944,40.0,0.0,-40.0
SRS,7021-14-5808962,40.0,0.0,-40.0
MRC,5895-01-6595141,40.0,0.0,-40.0
BST,5810-14-5872697,40.0,0.0,-40.0
STY,5805-14-5395175,40.0,0.0,-40.0
LLG,6130-14-5895247,40.0,0.0,-40.0
